Índice,Año,NumMes,Día,NomDepartamento,NomClaseAccidente,NomCausaAcc,NomGeometriaAcc,terreno,secc_tip,n_muertos,n_heridos,Festividad
13120,2020,9,13,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,2,0
13121,2019,1,14,Guajira,Choque,No mantener distancia de seguridad,Recta,Montañoso,Terraplen,0,0,0
13122,2020,10,6,Risaralda,Choque,No mantener distancia de seguridad,Curva Derecha,Plano,Media Ladera Derecha,0,1,0
13123,2017,3,25,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13124,2017,9,23,Quindío,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media Ladera Derecha,0,0,0
13125,2020,8,24,Tolima,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
13126,2017,11,16,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,1,0
13127,2017,9,3,Antioquia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,1,1,0
13128,2019,11,10,Quindío,Choque,No mantener distancia de seguridad,Recta,Plano,Media Ladera Derecha,0,1,0
13129,2020,12,11,Antioquia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13130,2017,12,12,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13131,2019,10,10,Valle del Cauca,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
13132,2018,11,12,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13133,2018,10,29,Risaralda,Choque,No mantener distancia de seguridad,Curva Izquierda,Ondulado,Media ladera Izquierda,0,0,0
13134,2018,9,19,Risaralda,Choque,No mantener distancia de seguridad,Curva Izquierda,Plano,Cajón,0,0,0
13135,2021,7,29,Risaralda,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13136,2018,11,23,Norte de Santander,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Media Ladera Derecha,0,1,0
13137,2017,2,1,Antioquia,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Media Ladera Derecha,0,0,0
13138,2020,10,23,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13139,2017,2,25,Quindío,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13140,2018,12,17,Tolima,Caída ocupante,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
13141,2020,9,4,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13142,2019,9,3,Colombia,Choque,No mantener distancia de seguridad,Curva Izquierda,Plano,Media Ladera Derecha,0,1,0
13143,2019,10,27,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,3,0
13144,2019,12,13,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,0,0
13145,2017,5,5,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13146,2018,8,19,Santander,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13147,2017,12,22,Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13148,2016,12,28,Antioquia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13149,2020,1,20,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13150,2019,10,16,Risaralda,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13151,2019,10,31,Colombia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
13152,2019,6,4,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13153,2018,7,21,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,0,0
13154,2018,3,17,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,1
13155,2019,12,13,Colombia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Terraplen,0,0,0
13156,2019,10,8,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,1
13157,2017,12,22,Huila,Choque,No mantener distancia de seguridad,Curva Derecha,Plano,Media Ladera Derecha,0,0,0
13158,2017,8,12,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
13159,2017,10,30,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13160,2017,12,29,Antioquia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
13161,2019,1,18,Boyacá,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
13162,2020,10,8,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13163,2019,12,29,Nariño,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
13164,2018,12,5,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13165,2017,2,1,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13166,2017,8,2,Antioquia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13167,2019,9,13,Guajira,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13168,2017,8,3,Antioquia,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,0,0
13169,2018,5,7,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
13170,2021,4,20,Boyacá,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13171,2019,4,14,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13172,2020,8,2,Quindío,Choque,No mantener distancia de seguridad,Recta,Montañoso,Cajón,0,2,0
13173,2019,7,31,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13174,2018,7,9,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,1,0,0
13175,2018,1,10,Antioquia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13176,2018,8,22,Cundinamarca,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
13177,2017,9,30,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13178,2020,1,12,Colombia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media ladera Izquierda,0,0,0
13179,2017,11,15,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13180,2018,1,4,Cundinamarca,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,1
13181,2020,2,16,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13182,2017,5,4,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13183,2020,8,20,Quindío,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
13184,2021,2,5,Caldas,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Terraplen,0,0,0
13185,2018,7,16,Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,1,0,0
13186,2018,11,28,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13187,2017,3,24,Quindío,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
13188,2020,9,24,Colombia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
13189,2019,12,15,Caldas,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
13190,2019,6,25,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
13191,2021,5,9,Córdoba,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13192,2017,2,22,Antioquia,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Media Ladera Derecha,0,0,0
13193,2017,10,5,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
13194,2016,12,31,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13195,2018,2,16,Risaralda,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
13196,2020,1,29,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13197,2017,8,26,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13198,2017,6,30,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13199,2017,1,14,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13200,2017,10,14,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media ladera Izquierda,0,0,1
13201,2019,12,27,Colombia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
13202,2020,12,22,Boyacá,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,1
13203,2018,12,26,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13204,2018,1,30,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13205,2021,1,10,Risaralda,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13206,2017,8,15,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13207,2017,11,15,Quindío,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13208,2020,2,29,Colombia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13209,2018,9,6,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13210,2017,11,26,Antioquia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13211,2017,12,15,Tolima,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
13212,2019,9,25,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13213,2019,9,18,Colombia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13214,2020,1,4,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,2,0
13215,2019,4,21,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13216,2019,6,11,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13217,2021,2,14,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13218,2017,2,26,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13219,2020,6,2,Norte de Santander,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Terraplen,0,0,0
13220,2020,2,5,Nariño,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13221,2017,4,12,Risaralda,Choque,No mantener distancia de seguridad,Recta,Ondulado,Media ladera Izquierda,0,0,0
13222,2019,12,19,Colombia,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13223,2016,12,22,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13224,2020,3,8,Cauca,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Media ladera Izquierda,0,0,0
13225,2017,8,12,Tolima,Choque,No mantener distancia de seguridad,Curva Izquierda,Escarpado,Media ladera Izquierda,0,0,0
13226,2018,10,17,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13227,2017,4,20,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13228,2019,2,17,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Media ladera Izquierda,0,0,0
13229,2017,2,1,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13230,2018,1,30,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13231,2021,1,31,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13232,2019,3,18,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
13233,2018,7,7,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13234,2016,12,23,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13235,2017,10,16,Huila,Choque,No mantener distancia de seguridad,Recta,Plano,Media Ladera Derecha,0,0,0
13236,2019,3,21,Cauca,Choque,No mantener distancia de seguridad,Curva Izquierda,Plano,Terraplen,0,0,0
13237,2019,11,30,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13238,2018,3,25,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,3,1
13239,2019,10,4,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,2,0
13240,2018,11,4,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Media Ladera Derecha,0,0,0
13241,2020,1,25,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13242,2019,12,15,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13243,2018,2,20,Quindío,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,0
13244,2017,11,13,Boyacá,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13245,2017,12,21,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
13246,2018,8,4,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
13247,2020,8,14,Quindío,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13248,2020,8,27,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Media Ladera Derecha,0,0,0
13249,2020,8,17,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,2,0,0
13250,2018,8,26,Quindío,Choque,No mantener distancia de seguridad,Recta,Plano,Cajón,0,2,0
13251,2018,10,27,Tolima,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13252,2020,1,5,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Media Ladera Derecha,0,0,1
13253,2019,12,9,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13254,2018,2,24,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,1,0,1
13255,2018,7,2,Caldas,Choque,No mantener distancia de seguridad,Curva Izquierda,Montañoso,Media ladera Izquierda,0,0,1
13256,2019,9,27,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13257,2017,5,1,Antioquia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
13258,2021,5,17,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13259,2020,1,6,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13260,2020,6,27,Colombia,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13261,2017,7,10,Quindío,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media Ladera Derecha,0,0,0
13262,2017,9,5,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,1,0
13263,2020,1,12,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13264,2018,10,1,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13265,2017,1,29,Antioquia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13266,2021,1,3,Boyacá,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13267,2018,7,23,Valle del Cauca,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13268,2018,6,16,Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Cajón,0,0,0
13269,2020,2,8,Cundinamarca,Choque,No mantener distancia de seguridad,Recta,Plano,Cajón,0,0,0
13270,2020,1,27,Caldas,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
13271,2019,8,2,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13272,2018,11,29,Colombia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13273,2017,1,4,Antioquia,Choque,No mantener distancia de seguridad,Curva Derecha,Ondulado,Media ladera Izquierda,0,0,0
13274,2017,8,22,Norte de Santander,Choque,No mantener distancia de seguridad,Curva Derecha,Plano,Terraplen,1,0,0
13275,2019,9,19,Colombia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
13276,2019,9,25,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13277,2018,1,22,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13278,2019,11,22,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13279,2020,2,5,Quindío,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13280,2020,5,21,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,1,0
13281,2018,12,22,Santander,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13282,2019,3,23,Antioquia,Volcamiento,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13283,2019,10,28,Norte de Santander,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13284,2017,3,29,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13285,2020,12,29,Caldas,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13286,2017,12,25,Quindío,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,2,0
13287,2017,3,25,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13288,2020,1,24,Córdoba,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13289,2018,2,9,Antioquia,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13290,2017,9,1,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,2,0
13291,2020,5,5,Caldas,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,1,0
13292,2019,9,25,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13293,2018,1,28,Boyacá,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13294,2017,5,14,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Media Ladera Derecha,0,1,0
13295,2018,1,14,Antioquia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
13296,2020,7,31,Colombia,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media ladera Izquierda,0,0,0
13297,2017,5,3,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13298,2018,8,7,Cauca,Choque,No mantener distancia de seguridad,Recta,Montañoso,Cajón,0,0,0
13299,2017,8,6,Quindío,Choque,No mantener distancia de seguridad,Curva Derecha,Montañoso,Media Ladera Derecha,0,0,0
13300,2019,10,13,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13301,2017,3,21,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13302,2017,11,18,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13303,2017,4,2,Boyacá,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13304,2018,6,1,Santander,Choque,No mantener distancia de seguridad,Recta,Ondulado,Terraplen,0,0,0
13305,2019,7,31,Cesar,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
13306,2018,12,24,Nariño,Choque,No mantener distancia de seguridad,Recta,Montañoso,Media ladera Izquierda,0,0,0
13307,2017,9,13,Risaralda,Choque,No mantener distancia de seguridad,Recta,Plano,Terraplen,0,0,0
